,latitude,longitude,curah_hujan,Penggunaan_Lahan,Jenis_Tanah,Kategori_Curah_Hujan,Ket_Jenis_Tanah,Ket_Penggunaan_Lahan,Prediksi,prediksi_normal
356,-7.231603653,107.655771,2009.05,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
357,-7.2119731,107.6563658,2006.12,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
358,-7.229224192,107.6765912,2037.45,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
359,-7.245880419,107.6890834,2054.05,0.125,0.0,0.3333333333333333,Regosol,Hutan,0.8566232,0
360,-7.253018802,107.6706426,2035.92,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
361,-7.270143,107.649781,2024.6,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
362,-7.279787739,107.6367353,2022.02,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
363,-7.255993129,107.6004485,1941.03,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
364,-7.276813412,107.6040177,1983.82,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
365,-7.289305583,107.6099663,2009.69,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
366,-7.263131512,107.6986013,2063.54,0.0,0.0,0.3333333333333333,Regosol,Perkebunan/Kebun,0.7392118,0
367,-7.281572334,107.7069294,2073.16,0.125,0.0,0.3333333333333333,Regosol,Hutan,0.8566232,0
368,-7.29465937,107.7003858,2075.2,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
369,-7.263726377,107.6111561,1970.15,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
370,-7.2461951,107.617935,1949.8,1.0,0.2857142857142857,0.0,Andosol,Permukiman,0.9904824,0
371,-7.250963,107.633206,1983.7,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
372,-7.219155106,107.499714,1972.71,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
373,-7.186318545,107.5068524,1911.5,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
374,-7.177395566,107.5079231,1910.92,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
375,-7.177752485,107.4965017,2004.6,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
376,-7.199167634,107.5054247,1906.79,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
377,-7.194884604,107.5179169,1827.72,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
378,-7.185961625,107.5154184,1842.69,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
379,-7.175967889,107.5179169,1848.92,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
380,-7.190244655,107.5211292,1815.96,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
381,-7.197383038,107.5296952,1771.49,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
382,-7.208234,107.525538,1804.55,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
383,-7.202379906,107.51756,1832.9,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
384,-7.206662936,107.5104216,1885.56,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
385,-7.196312281,107.5125631,1864.53,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
386,-7.194527685,107.5000709,1951.09,0.125,0.8571428571428572,0.0,Podsolik,Hutan,0.99968296,1
387,-7.18417703,107.5011417,1944.83,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
388,-7.234145711,107.5243414,1889.77,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
389,-7.233431872,107.51756,1912.52,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
390,-7.224508894,107.5186307,1881.94,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
391,-7.218084349,107.5150615,1885.38,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
392,-7.215585915,107.5279106,1817.39,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
393,-7.223795055,107.5304091,1835.93,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
394,-7.241641013,107.530766,1899.27,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
395,-7.249493234,107.5254122,1937.83,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
396,-7.248065558,107.5079231,1996.11,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
397,-7.248779396,107.5014986,2023.25,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
398,-7.241284094,107.5022124,2004.05,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
399,-7.24271177,107.5075662,1979.84,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
400,-7.231290358,107.5339782,1852.97,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
401,-7.216656672,107.5336213,1798.22,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
402,-7.178363213,107.6236046,1941.18,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
403,-7.189070788,107.6230097,1929.63,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
404,-7.188475923,107.6105176,1889.03,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
405,-7.186691327,107.5980254,1836.95,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
406,-7.231901086,107.5980254,1881.8,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
407,-7.24141893,107.5783948,1874.65,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
408,-7.211675667,107.6479941,1989.82,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
409,-7.220003781,107.6569171,2009.92,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
410,-7.197735,107.653477,2005.24,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
411,-7.189070788,107.652753,2009.13,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
412,-7.173982,107.652678,2017.71,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
413,-7.166465908,107.6569171,2036.22,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
414,-7.140886702,107.6473992,2052.32,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
415,-7.130524001,107.661786,2078.09,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
416,-7.117989001,107.658574,2092.64,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
417,-7.104909999,107.656194,2107.12,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
418,-7.097686001,107.656067,2117.03,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
419,-7.090918021,107.652753,2125.03,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
420,-7.133153454,107.6004049,1996.76,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
421,-7.170629965,107.7247317,2080.27,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
422,-7.076641255,107.6949884,2112.9,0.625,0.5714285714285714,0.3333333333333333,Latosol,Sawah,0.9998195,1
423,-7.07761,107.66761,2133.89,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
424,-7.121256149,107.5891024,2028.91,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
425,-7.098939,107.715004,2090.63,0.625,0.5714285714285714,0.3333333333333333,Latosol,Sawah,0.9998195,1
426,-7.100840374,107.7195683,2087.65,1.0,0.5714285714285714,0.3333333333333333,Latosol,Permukiman,0.99991924,1
427,-7.107115,107.727078,2084.98,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
428,-7.112719,107.724027,2085.26,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
429,-7.124474,107.719006,2085.87,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
430,-7.117924,107.717387,2086.63,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
431,-7.108073935,107.7138576,2088.89,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
432,-7.105980009,107.7138576,2089.21,1.0,0.5714285714285714,0.3333333333333333,Latosol,Permukiman,0.99991924,1
433,-7.081423972,107.685304,2116.77,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
434,-7.091703243,107.6889208,2108.65,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
435,-7.085120118,107.6947337,2108.12,0.625,0.5714285714285714,0.3333333333333333,Latosol,Sawah,0.9998195,1
436,-7.101411444,107.6851137,2103.58,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
437,-7.103315013,107.6828294,2103.91,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
438,-7.100292,107.6819937,2105.26,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
439,-7.089418961,107.676738,2117.37,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
440,-7.085992537,107.6754055,2119.07,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
441,-7.097033236,107.6662683,2114.47,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
442,-7.110738931,107.6715983,2100.1,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
443,-7.113403928,107.6733115,2098.27,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
444,-7.123127,107.676853,2090.41,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
445,-7.1333914,107.6816872,2084.48,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
446,-7.128941,107.701526,2087.53,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
447,-7.12063,107.717603,2086.25,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
448,-7.1989654,107.7047467,2066.98,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
449,-7.169391,107.708147,2076.81,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
450,-7.235805554,107.6170886,1935.29,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
451,-7.174754,107.68049,2056.52,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
452,-7.1825081,107.700707,2069.45,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
453,-7.139801043,107.5317485,1962.21,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
454,-7.0761161,107.6400894,2149.17,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
455,-7.153715,107.655267,2046.56,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
456,-7.1898215,107.6622977,2024.09,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
457,-7.238310729,107.6873652,2051.1,0.125,0.0,0.3333333333333333,Regosol,Hutan,0.8566232,0
458,-7.196165,107.697829,2063.9,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
459,-7.215506,107.672349,2032.08,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
460,-7.239065,107.58811,1879.13,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
461,-7.211382001,107.584282,1809.28,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
462,-7.197068,107.567887,1745.56,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang,0.9951875,0
463,-7.13339,107.652982,2069.97,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
464,-7.117435,107.633471,2080.88,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
465,-7.178896727,107.5985649,1851.53,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
466,-7.168354575,107.5488806,1766.15,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
467,-7.1579296,107.5834643,1855.04,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
468,-7.1431421,107.585982,1922.94,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
469,-7.087598,107.611093,2137.24,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
470,-7.106984,107.58035,2082.16,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
471,-7.122732,107.502938,2165.61,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
472,-7.110936,107.504381,2199.59,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
473,-7.083187,107.512116,2250.53,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
474,-7.079375001,107.504609,2265.81,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
475,-7.105120399,107.4956401,2237.69,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
476,-7.121447,107.515942,2121.09,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
477,-7.145756,107.498384,2098.4,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
478,-7.159015191,107.50492,1999.56,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
479,-7.13317265,107.5128421,2077.88,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
480,-7.1154915,107.5266525,2118.71,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
481,-7.173291957,107.5284767,1801.05,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
482,-7.170436604,107.5320459,1797.54,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
483,-7.087613,107.495368,2265.77,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
484,-7.089055,107.528904,2210.85,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
485,-7.081563735,107.5291905,2229.73,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
486,-7.100596,107.680835,2106.05,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
487,-7.094659998,107.660749,2118.44,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
488,-7.090129795,107.6576814,2123.75,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
489,-7.0809871,107.6549351,2136.7,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
490,-7.080107367,107.6289382,2145.89,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
491,-7.087631361,107.6252018,2136.25,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
492,-7.104049642,107.6134235,2096.59,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
493,-7.108115001,107.62294,2091.73,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
494,-7.1214,107.621104,2061.71,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
495,-7.122609438,107.6291279,2065.04,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
496,-7.119912025,107.6497094,2086.94,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
497,-7.111447823,107.6479804,2097.9,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
498,-7.10864,107.651112,2101.61,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
499,-7.107318,107.661399,2104.65,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
500,-7.111188548,107.6656903,2100.37,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
501,-7.122609438,107.6530415,2083.39,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
502,-7.132026001,107.633186,2052.49,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
503,-7.133816004,107.627039,2040.0,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
504,-7.140099,107.621804,2015.23,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
505,-7.139180001,107.614932,2003.56,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
506,-7.133317012,107.5945067,1986.41,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
507,-7.131175497,107.6037866,2007.46,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
508,-7.12221,107.602723,2035.67,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
509,-7.121895599,107.5937929,2032.42,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
510,-7.112258782,107.5795161,2058.16,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
511,-7.127351001,107.571673,1988.89,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
512,-7.148213,107.578662,1891.03,0.125,0.2857142857142857,0.0,Andosol,Hutan,0.99243593,0
513,-7.129350761,107.5754077,1980.18,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun,0.9842547,0
514,-7.123884,107.566452,2010.19,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
515,-7.095840501,107.5638117,2127.51,1.0,0.5714285714285714,0.3333333333333333,Latosol,Permukiman,0.99991924,1
516,-7.086827001,107.566969,2156.03,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
517,-7.0814093,107.5750618,2163.26,0.75,0.5714285714285714,0.3333333333333333,Latosol,Sawah Tadah Hujan,0.99986726,1
518,-7.13987797,107.7294539,2083.57,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
519,-7.136460905,107.8007247,2078.77,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
520,-7.145276,107.797896,2079.58,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
521,-7.154306862,107.7866859,2080.65,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
522,-7.155020701,107.7893033,2080.69,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
523,-7.146931832,107.7988331,2079.58,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
524,-7.127894845,107.8054837,2077.74,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
525,-7.103862289,107.8071493,2075.25,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
526,-7.090061415,107.8052457,2073.44,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
527,-7.081971248,107.81286,2066.54,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
528,-7.162896717,107.7294906,2081.89,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
529,-7.158137795,107.7336547,2082.46,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
530,-7.141055,107.765663,2081.0,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
531,-7.122624,107.77515,2079.97,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
532,-7.11899,107.78515,2079.5,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
533,-7.130313001,107.790785,2079.32,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
534,-7.090918021,107.7907617,2077.72,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
535,-7.099841,107.7973053,2077.34,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
536,-7.095565,107.736836,2082.67,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
537,-7.089799675,107.7395557,2082.39,1.0,0.5714285714285714,0.3333333333333333,Latosol,Permukiman,0.99991924,1
538,-7.091368001,107.737182,2082.91,1.0,0.5714285714285714,0.3333333333333333,Latosol,Permukiman,0.99991924,1
539,-7.098746448,107.7304186,2084.17,1.0,0.5714285714285714,0.3333333333333333,Latosol,Permukiman,0.99991924,1
540,-7.116417,107.736917,2082.49,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
541,-7.108835363,107.7490736,2080.65,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
542,-7.0942552,107.7547245,2080.15,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
543,-7.092083957,107.7553554,2080.16,0.75,0.5714285714285714,0.3333333333333333,Latosol,Sawah Tadah Hujan,0.99986726,1
544,-7.105837001,107.751631,2080.42,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
545,-7.079520403,107.7768657,2078.15,0.75,0.5714285714285714,0.3333333333333333,Latosol,Sawah Tadah Hujan,0.99986726,1
546,-7.083327541,107.7774368,2078.85,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
547,-7.099698232,107.7789596,2079.78,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
548,-7.113974998,107.7759139,2079.9,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
549,-7.120898,107.762959,2080.27,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
550,-7.123873556,107.7585914,2080.5,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
551,-7.129964976,107.7448857,2081.8,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
552,-7.11568821,107.7494543,2080.83,0.75,0.2857142857142857,0.3333333333333333,Andosol,Sawah Tadah Hujan,0.9989801,0
553,-7.111809003,107.7625307,2080.06,1.0,0.2857142857142857,0.3333333333333333,Andosol,Permukiman,0.998918,0
554,-7.114165355,107.7690611,2080.02,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
555,-7.143289958,107.7587818,2081.39,0.125,0.2857142857142857,0.3333333333333333,Andosol,Hutan,0.9956988,0
556,-7.134723898,107.7732489,2080.38,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
557,-7.129964976,107.7745814,2080.1,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
558,-7.120637489,107.7799114,2079.81,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
559,-7.104457154,107.7842896,2079.45,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
560,-7.092083957,107.7892389,2078.37,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
561,-7.106741437,107.7860028,2079.46,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
562,-7.133772114,107.7856221,2079.76,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
563,-7.141142,107.783303,2080.18,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
564,-7.139102107,107.7671575,2080.81,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
565,-7.137579252,107.7515482,2081.62,0.5,0.2857142857142857,0.3333333333333333,Andosol,Tegalan/Ladang,0.9987381,0
566,-7.124825341,107.7490736,2081.25,0.625,0.2857142857142857,0.3333333333333333,Andosol,Sawah,0.9989147,0
567,-7.119114634,107.7456472,2081.4,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
568,-7.084062169,107.8190089,2064.46,0.0,0.2857142857142857,0.3333333333333333,Andosol,Perkebunan/Kebun,0.9905036,0
569,-6.990589,107.490648,2274.75,0.5,0.5714285714285714,0.3333333333333333,Latosol,Tegalan/Ladang,0.9997501,1
570,-7.005088,107.494029,2279.81,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
571,-7.020462181,107.4940122,2283.89,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
572,-7.071657,107.473921,2295.01,0.0,0.8571428571428572,0.3333333333333333,Podsolik,Perkebunan/Kebun,0.9997712,1
573,-7.07488,107.460803,2316.74,0.625,0.0,0.3333333333333333,Regosol,Sawah,0.9494667,0
574,-7.074068433,107.4413884,2378.94,0.625,0.8571428571428572,0.3333333333333333,Podsolik,Sawah,0.9999592,1
575,-7.071926918,107.4313947,2416.83,1.0,0.8571428571428572,0.3333333333333333,Podsolik,Permukiman,0.9999848,1
576,-7.056326,107.480305,2286.96,0.0,0.8571428571428572,0.3333333333333333,Podsolik,Perkebunan/Kebun,0.9997712,1
577,-7.044087224,107.4849326,2285.78,1.0,0.8571428571428572,0.3333333333333333,Podsolik,Permukiman,0.9999848,1
578,-7.039447275,107.4877879,2285.82,0.0,0.5714285714285714,0.3333333333333333,Latosol,Perkebunan/Kebun,0.999,1
